word,score
lawmakers,0.0006892306500791044
receiving,0.000688751925329627
reactions,0.0006886243212586708
rejected,0.0006878533836692412
experienced,0.0006864345637157604
makeup,0.0006859080641226922
reportedly,0.0006857823303146094
dedicated,0.0006840588944626333
denies,0.0006839313851858273
seeking,0.000683842171303358
collected,0.0006835531662472774
photo,0.000683094052831338
discusses,0.0006826102980744394
placed,0.0006764215998268928
originally,0.0006757514799932533
completed,0.0006748678543461002
travel,0.0006724531008562358
believe,0.0006720760933739138
focused,0.0006705714513679422
title,0.0006703352932644615
explore,0.0006665433058047186
requested,0.0006660645242629205
classified,0.0006659348509210873
teenager,0.0006638152293230405
assured,0.0006635572083499066
anti,0.000662278064253803
passing,0.000661285278914104
sexually,0.0006607591017926638
typically,0.0006516759023252837
leaving,0.0006483314444395068
reveals,0.000647881142885189
racist,0.000646224380159704
nato,0.0006461789192890467
viewers,0.0006452914903721324
entire,0.0006447294017754871
traditional,0.0006441006686992197
decreased,0.0006437667857818643
comments,0.0006437473154213163
designed,0.0006422103878763357
defense,0.0006417604687338279
marijuana,0.0006406980514138657
designs,0.0006403754930320656
filed,0.000639438645356121
uncertain,0.0006391483963940113
supporters,0.0006390491795468636
lawsuit,0.0006368180221623324
feature,0.0006345160284026468
testified,0.0006338412658437068
changes,0.0006330882834681077
letter,0.0006310159293428643
unusual,0.0006300976736897798
bacon,0.0006287603327515426
showcase,0.0006277415559866944
killings,0.0006270700282093461
territory,0.0006258497502236809
highlight,0.0006245367560089254
journal,0.0006234266630717148
internet,0.0006231360836135467
death,0.0006196159330224696
bay,0.0006195382063655517
prosecutor,0.0006193439062964215
damage,0.0006191054310855622
experiences,0.0006186298495856893
sidelined,0.0006174135497083327
responded,0.0006161145637960607
barack,0.0006160400161149734
indian,0.0006142355517824051
featured,0.0006137673316654001
kidnapped,0.0006125562930383619
presidential,0.0006115513390302939
necessary,0.000610815486263823
similar,0.0006107901992572177
convention,0.000610375052781627
appeared,0.0006100139614726469
flight,0.0006097450318737333
traveled,0.0006058830550165665
misconduct,0.0006047598318097964
discover,0.000604383039871413
struck,0.0006042087219828703
importance,0.000603830114103086
offers,0.0006037868344573768
passengers,0.0006036293883700825
false,0.0006008750049983942
reveal,0.0005990543202531992
effect,0.0005979513099368338
defeat,0.0005976955026609374
wave,0.0005967232897336535
traveling,0.0005956208426536609
regain,0.0005951117740970453
products,0.0005927059862238073
responsible,0.0005919765473728451
included,0.0005906547895026429
seek,0.0005904119792380911
rumors,0.0005899257789962593
relocated,0.0005899079124420621
point,0.0005882883196314192
pain,0.0005881804721863056
leadership,0.0005872181890175058
larger,0.000587045979592384
service,0.0005867611279205534
frequently,0.0005860928038197998
ruled,0.0005858984453548091
vibrant,0.0005856324998682182
decline,0.0005851776916376556
stepped,0.0005849942744789638
justice,0.0005825819679689619
earlier,0.0005824007750441257
introduced,0.0005799647635782289
stance,0.0005798171891666782
taking,0.0005785501683311443
nadal,0.0005784764147632366
surprisingly,0.0005777126378019319
foot,0.0005771555992715808
standing,0.0005742781422953763
advantage,0.0005737162873614074
discuss,0.0005722338136599427
accused,0.0005715403581731384
largest,0.0005714789154961556
attack,0.0005714688111628854
desire,0.0005700244643312506
ahead,0.0005696078562830219
surpassing,0.0005695741792350701
power,0.0005693452977572041
address,0.0005687361337445814
beliefs,0.0005682995155949239
advertisement,0.000568290698049873
opposition,0.0005665777867765474
project,0.0005659978899107097
owner,0.000565821949790027
custody,0.0005657272230182543
giant,0.0005655918826031972
davis,0.0005649349672291545
immigrants,0.0005645053612835963
labeling,0.0005637344202408566
upcoming,0.0005635816819604105
detained,0.0005633325135779788
